,pl_name,pl_orbper_yrs,st_mass_x,sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_bmasse,pl_bmassj,st_teff,st_rad,ra,dec,sy_dist,spec_type,st_rad_m,st_lum,st_lum_sol,r_0,r_1,hab_zone
341,HATS-49 b,0.011356732922655715,0.71,1,1,4.1480467,0.04515,112.19398999999999,0.353,4405.0,0.7,6.6135927,-56.344279799999995,324.413,K,486989999.99999994,6.362757014159943e+25,0.1662162229404374,0.5600138524911302,0.3887231112483273,0
342,HATS-5 b,0.013041442847364821,0.94,1,1,4.763387000000001,0.05424,75.48327,0.2375,5304.0,0.87,67.2228465,-21.4820568,246.38400000000001,G,605259000.0,2.0659422348572092e+26,0.5396923288550703,1.0091022807099856,0.7004494199214143,0
343,HATS-50 b,0.01048515126625599,1.17,1,1,3.8297015,0.050460000000000005,123.9537,0.39,5990.0,1.12,300.42807610000006,-26.077564000000002,756.742,G,779184000.0000001,5.569406819506727e+26,1.454912962253586,1.6568400033512225,1.1500644101541704,0
344,HATS-51 b,0.009168706913073239,1.19,1,1,3.3488702000000004,0.04639,244.09344,0.768,5758.0,1.44,102.8474248,-29.058655100000003,389.57,G,1001808000.0,7.860989817406476e+26,2.053550109040354,1.968406169276542,1.3663322200296788,0
345,HATS-52 b,0.0037416957152635183,1.11,1,1,1.36665436,0.024980000000000002,711.9392,2.24,6010.0,1.05,140.0875894,-31.269211600000006,555.134,F,730485000.0,4.960690060059254e+26,1.2958960449475585,1.5636773571487004,1.085397306790785,0
346,HATS-53 b,0.010551065845311429,0.96,1,1,3.8537767999999994,0.04753,189.10885,0.595,5644.0,1.1,176.628323,-33.8600764,585.77,G,765270000.0000001,4.234469392026163e+26,1.106183226757096,1.4446931036357284,1.0028066190615834,0
347,HATS-54 b,0.006965592881587952,1.1,1,1,2.5441827999999997,0.037630000000000004,241.5508,0.76,5702.0,1.32,200.6348641,-44.6888393,748.585,G,918324000.0,6.352173061061019e+26,1.6593973513743518,1.7694457886071366,1.2282276037868372,0
348,HATS-55 b,0.011510472553045858,1.2,1,1,4.2042000999999996,0.05412,292.72143,0.9209999999999999,6214.0,1.13,114.28338190000001,-32.7554188,609.8380000000001,F,786140999.9999999,6.566099960211898e+26,1.715282121267476,1.7989945416487594,1.248738316450021,0
349,HATS-56 b,0.011840654346338124,1.57,1,1,4.324799,0.06043,191.33366,0.602,6536.0,2.2,180.165072,-45.7994559,564.409,F,1530540000.0000002,3.0462051155199463e+27,7.957693614210936,3.874856933259366,2.6896592576030782,0
350,HATS-57 b,0.006435649555099247,1.03,1,1,2.350621,0.03493,1000.21101,3.147,5587.0,0.96,60.9482779,-19.0568182,279.485,G,667872000.0,3.096868459022237e+26,0.8090042996400828,1.235485008758941,0.8575887442231603,0
351,HATS-58 A b,0.011548499931553727,1.46,2,1,4.218089599999999,0.05798,327.3649,1.03,7175.0,1.43,186.78730359999997,-48.978410499999995,403.591,F,994851000.0,1.869068868691893e+27,4.8826250488293965,3.035210057332266,2.1068341283523866,0
352,HATS-59 b,0.014828421629021218,1.04,1,2,5.416081,0.06112000000000001,256.17098,0.8059999999999999,5670.0,1.04,170.324325,-22.388177,642.884,G,723528000.0,3.855356310192848e+26,1.0071463715237325,1.3785050499313696,0.9568634231049489,0
353,HATS-59 c,3.893223819301848,1.04,1,2,1422.0,2.504,4036.441,12.7,5670.0,1.04,170.324325,-22.388177,642.884,G,723528000.0,3.855356310192848e+26,1.0071463715237325,1.3785050499313696,0.9568634231049489,0
354,HATS-6 b,0.009104099931553731,0.57,1,1,3.3252725,0.03623,101.38776999999999,0.319,3724.0,0.57,88.1468079,-19.0316268,169.31799999999998,M1 V,396548999.99999994,2.1550334121009433e+25,0.056296588612877306,0.3259140661506693,0.2262271356862336,0
355,HATS-60 b,0.009749018480492814,1.1,1,1,3.560829,0.047080000000000004,210.40346,0.662,5688.0,1.46,341.3640336,-14.9917747,486.474,G,1015722000.0,7.695018527257438e+26,2.0101929277057047,1.9475155569924838,1.3518313933683057,0
356,HATS-61 b,0.021404388774811774,1.08,1,1,7.817953,0.07908,1080.622,3.4,5542.0,1.66,61.6578005,-25.3496674,679.7610000000001,G,1154862000.0,8.964949948431948e+26,2.341940947866235,2.1020838483295545,1.4591220734856083,0
357,HATS-62 b,0.008971618617385352,0.9,1,1,3.2768837,0.04163,56.891569999999994,0.179,5416.0,0.93,312.4493079,-24.303506,523.067,G,647001000.0,2.566528712356998e+26,0.6704620460702712,1.1247322918963756,0.7807118232568108,0
358,HATS-63 b,0.008368659000684463,0.93,1,1,3.0566527000000003,0.040260000000000004,305.1168,0.96,5627.0,1.07,67.418582,-28.1972149,623.232,G,744399000.0,3.9585927355487954e+26,1.0341151346783688,1.3968395152875008,0.9695899483232209,0
359,HATS-64 b,0.013439827515400411,1.56,1,1,4.9088970000000005,0.06562,305.1168,0.96,6554.0,2.11,144.2876092,-29.800444,1080.15,F,1467927000.0,2.8330632213228546e+27,7.400896607426475,3.7368376821945075,2.5938557833721516,0
360,HATS-65 b,0.008501467488021903,1.26,2,1,3.105161,0.044969999999999996,260.93843,0.821,6277.0,1.31,292.93978250000004,-26.7402021,493.32,F,911367000.0,9.187909594983833e+26,2.4001853696405,2.128062884604478,1.4771549342141406,0
361,HATS-66 b,0.00860079151266256,1.41,1,1,3.1414391,0.047139999999999994,1694.0339,5.33,6626.0,1.84,101.39480479999999,-33.88169179999999,1477.98,F,1280088000.0,2.2506449043499947e+27,5.8794276498171225,3.330654547778271,2.311911379596215,0
362,HATS-67 b,0.00440569144421629,1.44,1,1,1.6091788,0.03032,460.8535,1.45,6594.0,1.44,180.2087883,-46.1364201,960.1089999999999,F,1001808000.0,1.3520301076225278e+27,3.531949079473688,2.5814830750813544,1.7918880544056133,0
363,HATS-68 b,0.009818535797399042,1.35,1,1,3.5862202000000005,0.050710000000000005,410.0007,1.29,6147.0,1.75,15.006077,-58.90472420000001,603.955,F,1217475000.0,1.507976443014765e+27,3.9393324007700232,2.7262983407841315,1.8924088547212237,0
364,HATS-69 b,0.00609242354551677,0.89,1,1,2.2252577000000002,0.03211,183.38791,0.5770000000000001,5137.0,0.88,289.29742749999997,-60.89175989999999,414.537,K,612216000.0,1.8598127236853073e+26,0.48584449417066544,0.957438104970923,0.6645877014227867,0
365,HATS-7 b,0.00872091718001369,0.85,1,1,3.185315,0.040119999999999996,38.616345,0.1215,4985.0,0.81,208.8567465,-21.2078587,240.707,K2,563517000.0,1.3973213529529429e+26,0.36502647673796834,0.8298971028943245,0.5760575071813328,0
366,HATS-70 b,0.005169713347022587,1.78,1,1,1.8882378,0.03632,4100.0070000000005,12.9,7930.0,1.88,109.10452120000001,-31.244394699999997,1458.83,A,1307916000.0,4.820299855543437e+27,12.592214878640117,4.874309797031184,3.3834107157557765,0
367,HATS-71 b,0.01039155537303217,0.49,1,1,3.7955156,0.03745,117.5971,0.37,3414.5,0.46499999999999997,15.551889300000001,-61.7561333,140.225,M3 V,323500500.0,1.0136312268618355e+25,0.02647939464111378,0.22351984691379337,0.15515210906225887,0
368,HATS-72 b,0.02006329555099247,0.73,1,1,7.328118699999999,0.06651699999999999,39.85588,0.1254,4588.55,0.755,339.0258401,-17.0003046,127.589,K,525253500.0,8.714879456692218e+25,0.22766142781327633,0.6554005369227542,0.4549339890310524,0
369,HATS-8 b,0.009812164271047228,1.06,1,1,3.583893,0.046674999999999994,44.972944999999996,0.14150000000000001,5679.0,1.09,294.9416887,-25.7483655,794.637,G,758313000.0,4.261927699752575e+26,1.1133562434045388,1.4493695723889937,1.0060527021278118,0
370,HATS-9 b,0.005243821218343601,1.03,1,1,1.9153057000000002,0.030719999999999997,262.3156933333333,0.8253333333333334,5456.25,1.6116666666666666,290.8101704,-20.166377100000002,638.6999999999999,G,1121236500.0,7.939499011197652e+26,2.0740593028207033,1.9782111715598882,1.3731381784473586,0
371,HD 100655 b,0.43140316221765906,2.34,2,1,157.57000499999998,0.72,526.00315,1.655,4876.0,9.68,173.7653631,20.441541,137.178,G9 III,6734376000.0,1.8267163240284895e+28,47.719862174202966,9.488807923041911,6.58647803348945,0
372,HD 100777 b,1.0505133607118413,0.9199999999999999,1,1,383.70000500000003,1.03,348.01745,1.095,5557.5,1.04,173.9646303,-4.755542500000001,49.5336,G,723528000.0,3.558362358169333e+26,0.929561744558342,1.3243451529236414,0.9192693465011625,1
373,HD 10180 c,0.01576930869267625,1.06,1,6,5.75974,0.06411,13.160865,0.04141,5911.0,1.11,24.4731133,-60.51148810000001,38.9607,G1 V,772227000.0000001,5.187467661252077e+26,1.35513784254234,1.5990196539922426,1.1099294992116882,0
374,HD 10180 d,0.04478425735797399,1.06,1,6,16.35745,0.12859500000000001,11.881985,0.037385,5911.0,1.11,24.4731133,-60.51148810000001,38.9607,G1 V,772227000.0000001,5.187467661252077e+26,1.35513784254234,1.5990196539922426,1.1099294992116882,0
375,HD 10180 e,0.13619849418206706,1.06,1,6,49.7465,0.2699,25.342660000000002,0.07975,5911.0,1.11,24.4731133,-60.51148810000001,38.9607,G1 V,772227000.0000001,5.187467661252077e+26,1.35513784254234,1.5990196539922426,1.1099294992116882,0
376,HD 10180 f,0.3360766598220397,1.06,1,6,122.75200000000001,0.4929,23.423665,0.0737,5911.0,1.11,24.4731133,-60.51148810000001,38.9607,G1 V,772227000.0000001,5.187467661252077e+26,1.35513784254234,1.5990196539922426,1.1099294992116882,0
377,HD 10180 g,1.6507460643394933,1.06,1,6,602.935,1.4244999999999999,22.33258,0.07025,5911.0,1.11,24.4731133,-60.51148810000001,38.9607,G1 V,772227000.0000001,5.187467661252077e+26,1.35513784254234,1.5990196539922426,1.1099294992116882,1
378,HD 10180 h,6.060232717316906,1.06,1,6,2213.5,3.3905000000000003,65.03184,0.2048,5911.0,1.11,24.4731133,-60.51148810000001,38.9607,G1 V,772227000.0000001,5.187467661252077e+26,1.35513784254234,1.5990196539922426,1.1099294992116882,0
379,HD 101930 b,0.19290896646132785,0.655,2,1,70.46,0.301,87.39875,0.275,5093.5,0.86,175.875608,-58.00537979999999,30.0274,K1 V,598302000.0,1.7168318115221838e+26,0.4484931587048547,0.9198986395197527,0.638530385626283,0
380,HD 102117 b,0.05689500342231348,1.0320000000000003,1,1,20.7809,0.15108000000000002,53.01294,0.1668,5623.776,1.2349999999999999,176.2097267,-58.704013399999994,39.5792,G6 V,859189499.9999999,5.261524277428822e+26,1.374483876026338,1.6103930587975344,1.1178241348206701,0
381,HD 102195 b,0.011263413187314627,0.8533333333333334,1,1,4.113961666666667,0.04955,142.81044666666665,0.4493333333333333,5307.333333333333,0.825,176.4254063,2.8209912,29.3386,G8 V,573952500.0,1.862425734239328e+26,0.48652709880860184,0.9581104623838722,0.665054405709243,0
382,HD 102272 b,0.34929500342231345,1.6499999999999997,1,1,127.58,0.568,1705.6267333333333,5.366666666666667,4849.0,10.2,176.59803159999998,14.124020100000001,347.097,K0,7096139999.999999,1.9836940347805836e+28,51.82063831715213,9.88811353482784,6.863648533936672,0
383,HD 102329 b,2.1303216700889798,2.58,1,2,778.0999899999999,1.92,2234.2964,7.03,4787.5,8.06,176.69415669999998,3.4742142999999994,217.107,K,5607342000.0,1.1769847583516532e+28,30.74672827459909,7.616606518505083,5.286924546343218,0
384,HD 102329 c,3.07460643394935,1.3,1,2,1123.0,2.11442858356261,483.1016,1.52,4830.0,0.9,176.69415669999998,3.4742142999999994,217.107,K,626130000.0,1.5203344946028193e+26,0.3971615712128577,0.8656566612223344,0.6008793338348979,0
385,HD 102365 b,0.33429158110882956,0.85,2,1,122.1,0.46,16.0,0.05,5630.0,1.1,176.6208003,-40.4986211,9.2894,G,765270000.0000001,4.192610880699395e+26,1.0952484014366235,1.437534840553421,0.9978378450141009,0
386,HD 102843 b,8.46253798767967,0.95,1,1,3090.942,4.074,113.9,0.35836999999999997,5436.0,0.9,177.5854673,-1.2522989,62.758,K0 V,626130000.0,2.4393179886467073e+26,0.637230404557656,1.096504226181237,0.761117840928517,0
387,HD 102956 b,0.017781884553958474,1.6433333333333333,2,1,6.494833333333333,0.08056666666666668,300.8734666666667,0.9466666666666667,5011.0,4.453333333333334,177.8436988,57.64065840000001,121.89,K,3098184000.0000005,4.3125448544770816e+27,11.265791155896242,4.610445719028271,3.200254415439816,0
388,HD 103197 b,0.13097878165639973,0.8500000000000001,1,1,47.84,0.2495,29.90235,0.094,5276.5,0.88,178.22019709999998,-50.2927911,57.1463,G,612216000.0,2.0702115229168393e+26,0.5408076078675128,1.0101444020324872,0.7011727888898407,0
389,HD 103720 b,0.012472826830937714,0.79,1,1,4.5557,0.0498,197.046,0.62,5017.0,0.73,179.17133080000002,-2.7791392999999998,45.5352,K3 V,507861000.0,1.1643612179566617e+26,0.30416959716736197,0.7575651129215081,0.5258496131088172,0
390,HD 103774 b,0.016120739219712524,1.33,2,1,5.8881,0.07,116.0,0.36700000000000005,6489.0,1.4,179.23107290000002,-12.1079951,56.4089,F5 V,973979999.9999999,1.1984854760138242e+27,3.130839801499018,2.430482443567267,1.687073798434065,0
391,HD 103949 b,0.3309459274469541,0.77,1,1,120.87799999999999,0.439,11.2,0.03524,4792.0,0.9,179.5479558,-23.9241221,26.4997,K3 V,626130000.0,1.4730512730776974e+26,0.3848096324654382,0.8520891445806287,0.5914616966507161,0
392,HD 104067 b,0.15278850102669406,0.7050000000000001,1,1,55.806000000000004,0.26215,54.9189,0.17300000000000001,4953.0,0.74,179.7923543,-20.355605800000003,20.3632,K2 V,514818000.0,1.1365861477948052e+26,0.29691383171233154,0.7484749673941807,0.5195398590994041,0
393,HD 10442 b,2.85523613963039,1.54,1,1,1042.875,2.17875,640.1808275,2.0142499999999997,4973.0,2.89,25.471524,2.7044193,135.374,K2 IV,2010573000.0,1.7617128812073655e+27,4.602175760729795,2.9467525332037994,2.045432997220392,1
394,HD 104985 b,0.5444284736481861,2.3,1,1,198.8525,0.865,2318.95,7.300000000000001,4778.1849999999995,11.315000000000001,181.3157854,76.90533590000001,100.57600000000001,G9 III,7871845500.000001,2.301582603665546e+28,60.1249373998314,10.650975453585904,7.393174825462112,0
395,HD 106252 b,4.286105407255304,1.0275,1,1,1565.5,2.6560750000000004,2306.046175,7.255749999999999,5879.39,1.09,183.3730583,10.0404302,38.185,G0,758313000.0,4.896070703383151e+26,1.2790153352620561,1.553459520433835,1.078304787096207,0
396,HD 106270 b,6.068902578142824,1.3466666666666667,1,1,2216.6666666666665,3.82,3274.6650999999997,10.303333333333335,5573.5,2.58,183.4049258,-9.513564500000001,93.80799999999999,G,1794906000.0,2.2152209047926698e+27,5.786888466020558,3.3043391900738124,2.2936450676559192,0
397,HD 106315 b,0.026159550210227825,1.12,1,2,9.554775714285713,0.0900475,12.6,0.039639999999999995,6326.857142857143,1.2614285714285713,183.47247420000002,-0.3934357,109.35299999999998,F5 V,877575857.1428571,8.793120975174824e+26,2.297053546283914,2.081841323174105,1.4450711043480664,0
398,HD 106315 c,0.05765191816868202,1.13375,1,2,21.05736311111111,0.15244999999999997,15.2,0.04782,6336.666666666667,1.2633333333333334,183.47247420000002,-0.3934357,109.35299999999998,F5 V,878901000.0000001,8.874521919860728e+26,2.3183181608831576,2.091455285014123,1.45174445562545,0
399,HD 10647 b,2.727173169062286,1.105,1,1,996.1,2.0225,297.15999999999997,0.935,6161.5,1.1,25.6233526,-53.74128520000001,17.3357,F9 V,765270000.0000001,6.014462050340598e+26,1.5711760842060079,1.7217674575119557,1.1951325845832896,0
400,HD 106515 A b,9.938398357289527,0.9299999999999999,2,1,3630.0,4.59,2970.0582,9.344999999999999,5363.0,1.2650000000000001,183.7762699,-7.2575413,34.0915,G5,880060500.0000001,4.565389611344556e+26,1.1926305149802916,1.5000820826474115,1.0412538398839124,0
401,HD 10697 b,2.94527948893452,1.0766666666666667,1,1,1075.7633333333335,2.143666666666667,2010.0162966666667,6.324333333333333,5626.666666666667,1.815,26.2324076,20.082697399999997,33.1205,G5 IV,1262695500.0,1.1387374833738398e+27,2.974758316023615,2.369124635739369,1.6444834270492512,1
402,HD 107148 b,0.13157015742642028,1.12,2,1,48.056000000000004,0.26899999999999996,66.741,0.21,5797.0,1.1,184.8059773,-3.3199927000000002,49.4156,G,765270000.0000001,4.71263906702857e+26,1.2310969349604415,1.5240814957165967,1.0579125822969586,0
403,HD 108147 b,0.029841889117043125,1.245,1,1,10.899750000000001,0.10300000000000001,105.041,0.3305,6260.365,1.21,186.4409852,-64.02234920000001,38.92,F,841797000.0,7.755949398992381e+26,2.026110083331343,1.9552107850134015,1.3571728915558061,0
404,HD 108236 b,0.010391509924709103,0.9199999999999999,1,5,3.795499,0.046085,,,5704.623333333333,0.89,186.57406269999998,-51.363051899999995,64.5978,G3 V,619173000.0,2.893033859157402e+26,0.7557559715667194,1.1941334361508487,0.8288853257492692,0
405,HD 108236 c,0.016984104038329912,0.9199999999999999,1,5,6.203444,0.06355,,,5704.623333333333,0.89,186.57406269999998,-51.363051899999995,64.5978,G3 V,619173000.0,2.893033859157402e+26,0.7557559715667194,1.1941334361508487,0.8288853257492692,0
406,HD 108236 d,0.038810774355464296,0.9199999999999999,1,5,14.175635333333334,0.11025,,,5704.623333333333,0.89,186.57406269999998,-51.363051899999995,64.5978,G3 V,619173000.0,2.893033859157402e+26,0.7557559715667194,1.1941334361508487,0.8288853257492692,0
407,HD 108236 e,0.053639182295231576,0.9199999999999999,1,5,19.591711333333333,0.13835,,,5704.623333333333,0.89,186.57406269999998,-51.363051899999995,64.5978,G3 V,619173000.0,2.893033859157402e+26,0.7557559715667194,1.1941334361508487,0.8288853257492692,0
408,HD 108236 f,0.08087926078028747,0.87,1,5,29.54115,0.1758,,,5660.0,0.88,186.57406269999998,-51.363051899999995,64.5978,G,612216000.0,2.7409219979084545e+26,0.7160193306970885,1.1623165959581707,0.8068002629338196,0
409,HD 108341 b,3.0910335386721424,0.84,2,1,1129.0,2.0,1112.4,3.5,5122.0,0.79,186.87917240000002,-71.42248959999999,48.9102,K2 V,549603000.0,1.4814196005547093e+26,0.3869957159233828,0.8545060538591018,0.5931393488911988,0
410,HD 108863 b,1.2087611133926535,1.8699999999999999,1,1,441.4999966666667,1.39,832.0596066666667,2.618,4899.0,6.176666666666667,187.5826081,21.948099300000006,164.74200000000002,K,4297107000.0,7.578856679468372e+27,19.798476174159802,6.111924036090683,4.242477425253037,0
411,HD 108874 b,1.082908271047228,1.0000000000000002,1,2,395.532246,1.0488333333333335,449.0989333333334,1.413,5561.333333333333,1.07,187.61260289999998,22.879439899999998,59.51749999999999,G5 V,744399000.0,3.777016382501586e+26,0.9866813956378229,1.364427722760499,0.9470919105047172,1
412,HD 108874 c,4.480766598220398,0.9749999999999999,1,2,1636.6000000000001,2.69175,324.184,1.02,5542.0,1.09,187.6126029,22.879439899999998,59.5175,G5 V,758313000.0,3.865313192673827e+26,1.009747438002567,1.380283972698322,0.9580982289754898,0
413,HD 109246 b,0.18691307323750855,1.105,1,1,68.27,0.33,259.0269,0.815,5844.0,1.045,188.027184,74.48933790000001,67.8349,G0 V,727006500.0,4.392775589055519e+26,1.1475380326686309,1.4714503387388835,1.02137965190967,0
414,HD 109271 b,0.021503901437371666,1.05,1,2,7.8543,0.079,17.162,0.054000000000000006,5783.0,1.1,188.39739699999998,-11.6215204,55.8716,G5 V,765270000.0000001,4.667278828395447e+26,1.2192473428410258,1.5167289423643595,1.0528089453030038,0
415,HD 109271 c,0.0846817248459959,1.05,1,2,30.93,0.196,24.154,0.076,5783.0,1.1,188.39739699999998,-11.6215204,55.8716,G5 V,765270000.0000001,4.667278828395447e+26,1.2192473428410258,1.5167289423643595,1.0528089453030038,0
416,HD 109749 b,0.014346238649326947,1.1866666666666665,2,1,5.239963666666667,0.06166666666666667,87.93183333333333,0.27666666666666667,5861.666666666667,1.2466666666666668,189.31734889999998,-40.812145799999996,63.0821,G3 V,867306000.0000001,6.327771295197411e+26,1.6530228043880384,1.7660438702579118,1.2258662259761974,0
417,HD 110014 b,2.425567419575633,2.1199999999999997,1,1,885.9385,2.2533333333333334,3777.842033333333,11.886666666666665,4445.0,20.9,189.81119350000003,-7.9956702,100.758,K2 III,14540129999.999998,5.880919583071024e+28,153.62903822024617,17.02545476190052,11.817900068049552,0
418,HD 110082 b,0.027879058179329227,1.21,2,1,10.182826,0.113,,,6176.5,1.1949999999999998,192.5892855,-88.1211107,105.096,F8 V,831361499.9999999,7.167557752471089e+26,1.8724027566538894,1.879583834233791,1.304677862244473,0
419,HD 110113 b,0.006956132785763176,1.0,1,2,2.5407275,0.035,4.55,0.01432,5867.5,0.99,190.0365636,-44.3120777,106.307,G,688743000.0,4.006345410471766e+26,1.046589710154589,1.4052393270647576,0.975420520108956,0
